#timestamp tx ty tz qx qy qz qw
1403715377.187143326 1.005884000 -1.540767000 1.729948000 0.803336000 -0.030793000 0.594608000 0.012121000
1403715377.192142963 1.006177000 -1.538750000 1.729424000 0.803607000 -0.030576000 0.594252000 0.012121000
1403715377.197143078 1.006464000 -1.536734000 1.728904000 0.803868000 -0.030385000 0.593909000 0.012167000
1403715377.202142954 1.006774000 -1.534750000 1.728370000 0.804125000 -0.030224000 0.593566000 0.012209000
1403715377.207143307 1.007056000 -1.532720000 1.727845000 0.804396000 -0.030017000 0.593208000 0.012261000
1403715377.212142944 1.007326000 -1.530672000 1.727315000 0.804669000 -0.029780000 0.592849000 0.012283000
1403715377.217143059 1.007582000 -1.528612000 1.726785000 0.804956000 -0.029523000 0.592473000 0.012275000
1403715377.222143173 1.007831000 -1.526544000 1.726256000 0.805223000 -0.029285000 0.592123000 0.012244000
1403715377.227143288 1.008074000 -1.524469000 1.725735000 0.805492000 -0.029078000 0.591768000 0.012208000
1403715377.232142925 1.008306000 -1.522390000 1.725225000 0.805699000 -0.028912000 0.591495000 0.012172000
1403715377.237143040 1.008525000 -1.520306000 1.724722000 0.805880000 -0.028800000 0.591255000 0.012137000
1403715377.242143154 1.008733000 -1.518213000 1.724227000 0.806031000 -0.028703000 0.591056000 0.012074000
1403715377.247143030 1.008931000 -1.516100000 1.723747000 0.806156000 -0.028605000 0.590892000 0.011956000
1403715377.252142906 1.009122000 -1.513966000 1.723273000 0.806264000 -0.028468000 0.590754000 0.011785000
1403715377.257143021 1.009348000 -1.511863000 1.722782000 0.806372000 -0.028313000 0.590617000 0.011556000
1403715377.262143135 1.009529000 -1.509712000 1.722302000 0.806512000 -0.028142000 0.590439000 0.011364000
1403715377.267143011 1.009691000 -1.507557000 1.721823000 0.806666000 -0.028012000 0.590238000 0.011194000
1403715377.272142887 1.009838000 -1.505399000 1.721348000 0.806810000 -0.027925000 0.590048000 0.011065000
1403715377.277143240 1.009975000 -1.503235000 1.720882000 0.806932000 -0.027892000 0.589885000 0.010921000
1403715377.282143354 1.010100000 -1.501055000 1.720428000 0.807094000 -0.027871000 0.589668000 0.010724000
1403715377.287142992 1.010218000 -1.498854000 1.719979000 0.807181000 -0.027839000 0.589555000 0.010453000
1403715377.292143106 1.010328000 -1.496636000 1.719529000 0.807259000 -0.027767000 0.589457000 0.010163000
1403715377.297143221 1.010420000 -1.494410000 1.719088000 0.807335000 -0.027689000 0.589361000 0.009873000
1403715377.302143097 1.010496000 -1.492181000 1.718658000 0.807405000 -0.027621000 0.589272000 0.009642000
1403715377.307142973 1.010612000 -1.489999000 1.718230000 0.807439000 -0.027581000 0.589231000 0.009449000
1403715377.312143087 1.010682000 -1.487781000 1.717811000 0.807497000 -0.027564000 0.589155000 0.009303000
1403715377.317143202 1.010737000 -1.485555000 1.717391000 0.807525000 -0.027538000 0.589120000 0.009156000
1403715377.322143078 1.010780000 -1.483312000 1.716979000 0.807559000 -0.027498000 0.589077000 0.008985000
1403715377.327142954 1.010810000 -1.481052000 1.716573000 0.807576000 -0.027412000 0.589061000 0.008808000
1403715377.332143307 1.010833000 -1.478783000 1.716165000 0.807578000 -0.027330000 0.589064000 0.008593000
1403715377.337143183 1.010846000 -1.476513000 1.715756000 0.807649000 -0.027222000 0.588974000 0.008460000
1403715377.342143059 1.010850000 -1.474247000 1.715347000 0.807631000 -0.027160000 0.589003000 0.008346000
1403715377.347142935 1.010843000 -1.471982000 1.714940000 0.807627000 -0.027113000 0.589013000 0.008274000
1403715377.352143288 1.010830000 -1.469710000 1.714534000 0.807599000 -0.027060000 0.589054000 0.008187000
1403715377.357143164 1.010860000 -1.467466000 1.714127000 0.807533000 -0.027004000 0.589149000 0.008052000
1403715377.362143040 1.010839000 -1.465169000 1.713730000 0.807468000 -0.026916000 0.589245000 0.007865000
1403715377.367142916 1.010812000 -1.462858000 1.713339000 0.807375000 -0.026844000 0.589379000 0.007612000
1403715377.372143269 1.010777000 -1.460542000 1.712951000 0.807256000 -0.026800000 0.589547000 0.007327000
1403715377.377142906 1.010732000 -1.458226000 1.712569000 0.807122000 -0.026822000 0.589733000 0.007035000
1403715377.382143021 1.010675000 -1.455909000 1.712188000 0.806988000 -0.026882000 0.589918000 0.006783000
1403715377.387142897 1.010609000 -1.453589000 1.711800000 0.806844000 -0.026974000 0.590113000 0.006524000
1403715377.392143250 1.010531000 -1.451256000 1.711406000 0.806758000 -0.027041000 0.590230000 0.006281000
1403715377.397142887 1.010443000 -1.448907000 1.711009000 0.806632000 -0.027045000 0.590405000 0.005988000
1403715377.402143002 1.010396000 -1.446575000 1.710611000 0.806505000 -0.027005000 0.590583000 0.005677000
1403715377.407143354 1.010296000 -1.444211000 1.710214000 0.806389000 -0.026936000 0.590747000 0.005411000
1403715377.412143230 1.010185000 -1.441849000 1.709817000 0.806298000 -0.026856000 0.590877000 0.005217000
1403715377.417143106 1.010068000 -1.439490000 1.709425000 0.806201000 -0.026773000 0.591014000 0.005105000
1403715377.422142982 1.009944000 -1.437134000 1.709040000 0.806112000 -0.026708000 0.591139000 0.005044000
1403715377.427143335 1.009808000 -1.434779000 1.708657000 0.806019000 -0.026655000 0.591268000 0.005009000
1403715377.432142973 1.009655000 -1.432416000 1.708271000 0.805921000 -0.026620000 0.591403000 0.004959000
1403715377.437143087 1.009485000 -1.430040000 1.707879000 0.805831000 -0.026569000 0.591529000 0.004857000
1403715377.442142963 1.009303000 -1.427650000 1.707489000 0.805688000 -0.026499000 0.591728000 0.004694000
1403715377.447143316 1.009114000 -1.425252000 1.707109000 0.805584000 -0.026402000 0.591876000 0.004549000
1403715377.452142954 1.008921000 -1.422853000 1.706728000 0.805476000 -0.026288000 0.592029000 0.004431000
1403715377.457143068 1.008790000 -1.420487000 1.706339000 0.805356000 -0.026201000 0.592196000 0.004345000
1403715377.462142944 1.008579000 -1.418099000 1.705933000 0.805268000 -0.026133000 0.592319000 0.004316000
1403715377.467143297 1.008345000 -1.415703000 1.705523000 0.805178000 -0.026092000 0.592444000 0.004280000
1403715377.472142935 1.008098000 -1.413291000 1.705122000 0.805098000 -0.026031000 0.592555000 0.004210000
1403715377.477143049 1.007841000 -1.410862000 1.704726000 0.805032000 -0.025959000 0.592649000 0.004083000
1403715377.482143164 1.007581000 -1.408426000 1.704329000 0.804959000 -0.025862000 0.592754000 0.003925000
1403715377.487143040 1.007320000 -1.405990000 1.703936000 0.804890000 -0.025795000 0.592851000 0.003764000
1403715377.492142916 1.007048000 -1.403557000 1.703542000 0.804825000 -0.025737000 0.592943000 0.003647000
1403715377.497143030 1.006765000 -1.401123000 1.703136000 0.804739000 -0.025709000 0.593062000 0.003545000
1403715377.502143145 1.006534000 -1.398691000 1.702732000 0.804701000 -0.025681000 0.593115000 0.003420000
1403715377.507143021 1.006233000 -1.396233000 1.702317000 0.804681000 -0.025631000 0.593146000 0.003260000
1403715377.512142897 1.005916000 -1.393764000 1.701891000 0.804671000 -0.025583000 0.593161000 0.003059000
1403715377.517143011 1.005591000 -1.391287000 1.701471000 0.804657000 -0.025524000 0.593185000 0.002879000
1403715377.522143126 1.005259000 -1.388812000 1.701064000 0.804634000 -0.025518000 0.593216000 0.002748000
1403715377.527143002 1.004914000 -1.386341000 1.700660000 0.804606000 -0.025512000 0.593255000 0.002670000
1403715377.532143116 1.004561000 -1.383865000 1.700253000 0.804573000 -0.025527000 0.593300000 0.002567000
1403715377.537143230 1.004204000 -1.381373000 1.699845000 0.804521000 -0.025517000 0.593371000 0.002456000
1403715377.542143345 1.003840000 -1.378863000 1.699433000 0.804486000 -0.025520000 0.593419000 0.002245000
1403715377.547142982 1.003463000 -1.376342000 1.699012000 0.804462000 -0.025530000 0.593453000 0.001991000
1403715377.552143097 1.003072000 -1.373827000 1.698578000 0.804414000 -0.025549000 0.593517000 0.001731000
1403715377.557143211 1.002750000 -1.371328000 1.698141000 0.804432000 -0.025590000 0.593491000 0.001525000
1403715377.562143087 1.002340000 -1.368834000 1.697685000 0.804508000 -0.025637000 0.593387000 0.001424000
1403715377.567142963 1.001917000 -1.366337000 1.697217000 0.804590000 -0.025676000 0.593273000 0.001366000
1403715377.572143078 1.001482000 -1.363825000 1.696750000 0.804666000 -0.025670000 0.593171000 0.001316000
1403715377.577143192 1.001034000 -1.361296000 1.696293000 0.804729000 -0.025628000 0.593087000 0.001209000
1403715377.582143068 1.000572000 -1.358751000 1.695849000 0.804769000 -0.025550000 0.593038000 0.001057000
1403715377.587142944 1.000097000 -1.356201000 1.695418000 0.804798000 -0.025487000 0.593000000 0.000891000
1403715377.592143297 0.999609000 -1.353657000 1.694991000 0.804798000 -0.025431000 0.593003000 0.000773000
1403715377.597143173 0.999112000 -1.351119000 1.694569000 0.804809000 -0.025424000 0.592989000 0.000723000
1403715377.602143049 0.998683000 -1.348577000 1.694151000 0.804822000 -0.025401000 0.592972000 0.000758000
1403715377.607142925 0.998184000 -1.346036000 1.693726000 0.804845000 -0.025385000 0.592941000 0.000799000
1403715377.612143278 0.997678000 -1.343479000 1.693292000 0.804910000 -0.025333000 0.592856000 0.000845000
1403715377.617143154 0.997162000 -1.340900000 1.692853000 0.804995000 -0.025231000 0.592744000 0.000834000
1403715377.622143030 0.996632000 -1.338303000 1.692408000 0.805102000 -0.025113000 0.592604000 0.000768000
1403715377.627142906 0.996090000 -1.335699000 1.691959000 0.805231000 -0.025016000 0.592433000 0.000672000
1403715377.632143259 0.995538000 -1.333099000 1.691510000 0.805372000 -0.024998000 0.592243000 0.000597000
1403715377.637142897 0.994971000 -1.330506000 1.691059000 0.805508000 -0.025015000 0.592056000 0.000562000
1403715377.642143011 0.994393000 -1.327915000 1.690602000 0.805665000 -0.025073000 0.591840000 0.000517000
1403715377.647142887 0.993811000 -1.325320000 1.690138000 0.805817000 -0.025108000 0.591632000 0.000474000
1403715377.652143240 0.993225000 -1.322718000 1.689678000 0.805985000 -0.025105000 0.591403000 0.000408000
1403715377.657143116 0.992731000 -1.320090000 1.689228000 0.806133000 -0.025065000 0.591204000 0.000311000
1403715377.662142992 0.992143000 -1.317472000 1.688787000 0.806258000 -0.024986000 0.591036000 0.000258000
1403715377.667143345 0.991551000 -1.314857000 1.688344000 0.806384000 -0.024947000 0.590865000 0.000224000
1403715377.672143221 0.990955000 -1.312244000 1.687895000 0.806492000 -0.024948000 0.590719000 0.000196000
1403715377.677143097 0.990344000 -1.309630000 1.687443000 0.806599000 -0.025001000 0.590571000 0.000158000
1403715377.682142973 0.989715000 -1.307009000 1.686991000 0.806694000 -0.025079000 0.590437000 0.000091000
1403715377.687143326 0.989076000 -1.304376000 1.686534000 0.806816000 -0.025139000 0.590268000 0.000014000
1403715377.692142963 0.988428000 -1.301734000 1.686067000 -0.806932000 0.025163000 -0.590109000 0.000086000
1403715377.697143078 0.987769000 -1.299090000 1.685588000 -0.807078000 0.025152000 -0.589909000 0.000173000
1403715377.702142954 0.987101000 -1.296443000 1.685104000 -0.807244000 0.025115000 -0.589683000 0.000218000
1403715377.707143307 0.986523000 -1.293777000 1.684609000 -0.807382000 0.025075000 -0.589496000 0.000244000
1403715377.712142944 0.985844000 -1.291127000 1.684128000 -0.807576000 0.025107000 -0.589229000 0.000263000
1403715377.717143059 0.985165000 -1.288476000 1.683659000 -0.807694000 0.025156000 -0.589066000 0.000289000
1403715377.722143173 0.984492000 -1.285819000 1.683200000 -0.807757000 0.025222000 -0.588977000 0.000353000
1403715377.727143288 0.983815000 -1.283153000 1.682760000 -0.807777000 0.025245000 -0.588947000 0.000433000
1403715377.732142925 0.983130000 -1.280474000 1.682334000 -0.807795000 0.025246000 -0.588923000 0.000528000
1403715377.737143040 0.982440000 -1.277783000 1.681907000 -0.807792000 0.025179000 -0.588930000 0.000600000
1403715377.742143154 0.981739000 -1.275085000 1.681474000 -0.807802000 0.025097000 -0.588919000 0.000632000
1403715377.747143030 0.981020000 -1.272388000 1.681046000 -0.807850000 0.025029000 -0.588856000 0.000604000
1403715377.752142906 0.980287000 -1.269696000 1.680625000 -0.807913000 0.024996000 -0.588772000 0.000534000
1403715377.757143021 0.979658000 -1.266981000 1.680186000 -0.807950000 0.024998000 -0.588721000 0.000454000
1403715377.762143135 0.978924000 -1.264284000 1.679748000 -0.808022000 0.024989000 -0.588622000 0.000385000
1403715377.767143011 0.978178000 -1.261577000 1.679315000 -0.808108000 0.025019000 -0.588503000 0.000374000
1403715377.772142887 0.977422000 -1.258853000 1.678889000 -0.808179000 0.025002000 -0.588406000 0.000401000
1403715377.777143240 0.976659000 -1.256117000 1.678475000 -0.808267000 0.024975000 -0.588286000 0.000451000
1403715377.782143354 0.975890000 -1.253380000 1.678075000 -0.808331000 0.024945000 -0.588200000 0.000485000
1403715377.787142992 0.975109000 -1.250645000 1.677680000 -0.808416000 0.024950000 -0.588082000 0.000494000
1403715377.792143106 0.974319000 -1.247909000 1.677284000 -0.808484000 0.024978000 -0.587988000 0.000473000
1403715377.797143221 0.973521000 -1.245168000 1.676888000 -0.808534000 0.025016000 -0.587917000 0.000463000
1403715377.802143097 0.972809000 -1.242396000 1.676478000 -0.808560000 0.025056000 -0.587879000 0.000522000
1403715377.807142973 0.972003000 -1.239627000 1.676092000 -0.808590000 0.025083000 -0.587838000 0.000605000
1403715377.812143087 0.971191000 -1.236850000 1.675725000 -0.808619000 0.025097000 -0.587796000 0.000733000
1403715377.817143202 0.970377000 -1.234070000 1.675360000 -0.808610000 0.025142000 -0.587807000 0.000883000
1403715377.822143078 0.969554000 -1.231294000 1.674985000 -0.808633000 0.025214000 -0.587771000 0.000973000
1403715377.827142954 0.968717000 -1.228520000 1.674606000 -0.808669000 0.025280000 -0.587720000 0.001034000
1403715377.832143307 0.967865000 -1.225741000 1.674220000 -0.808735000 0.025333000 -0.587626000 0.001059000
1403715377.837143183 0.967002000 -1.222954000 1.673825000 -0.808805000 0.025345000 -0.587530000 0.001089000
1403715377.842143059 0.966128000 -1.220158000 1.673424000 -0.808901000 0.025339000 -0.587398000 0.001120000
1403715377.847142935 0.965242000 -1.217361000 1.673016000 -0.808995000 0.025301000 -0.587270000 0.001124000
1403715377.852143288 0.964454000 -1.214544000 1.672584000 -0.809042000 0.025283000 -0.587205000 0.001128000
1403715377.857143164 0.963578000 -1.211743000 1.672163000 -0.809111000 0.025284000 -0.587110000 0.001100000
1403715377.862143040 0.962692000 -1.208941000 1.671739000 -0.809149000 0.025297000 -0.587058000 0.001089000
1403715377.867142916 0.961800000 -1.206135000 1.671325000 -0.809182000 0.025298000 -0.587013000 0.001095000
1403715377.872143269 0.960899000 -1.203321000 1.670920000 -0.809117000 0.025290000 -0.587102000 0.001122000
1403715377.877142906 0.959988000 -1.200503000 1.670509000 -0.809113000 0.025291000 -0.587108000 0.001132000
1403715377.882143021 0.959070000 -1.197685000 1.670084000 -0.809097000 0.025281000 -0.587130000 0.001142000
1403715377.887142897 0.958146000 -1.194871000 1.669646000 -0.809111000 0.025292000 -0.587110000 0.001169000
1403715377.892143250 0.957215000 -1.192053000 1.669190000 -0.809147000 0.025302000 -0.587060000 0.001173000
1403715377.897142887 0.956278000 -1.189224000 1.668721000 -0.809195000 0.025312000 -0.586993000 0.001176000
1403715377.902143002 0.955329000 -1.186383000 1.668249000 -0.809261000 0.025327000 -0.586902000 0.001203000
1403715377.907143354 0.954500000 -1.183511000 1.667752000 -0.809265000 0.025325000 -0.586897000 0.001255000
1403715377.912143230 0.953572000 -1.180656000 1.667282000 -0.809328000 0.025300000 -0.586810000 0.001303000
1403715377.917143106 0.952648000 -1.177798000 1.666806000 -0.809341000 0.025268000 -0.586794000 0.001370000
1403715377.922142982 0.951714000 -1.174938000 1.666321000 -0.809381000 0.025221000 -0.586740000 0.001407000
1403715377.927143335 0.950764000 -1.172077000 1.665838000 -0.809371000 0.025193000 -0.586756000 0.001460000
1403715377.932142973 0.949802000 -1.169224000 1.665363000 -0.809359000 0.025246000 -0.586770000 0.001495000
1403715377.937143087 0.948831000 -1.166378000 1.664898000 -0.809338000 0.025303000 -0.586796000 0.001486000
1403715377.942142963 0.947854000 -1.163521000 1.664434000 -0.809326000 0.025376000 -0.586810000 0.001525000
1403715377.947143316 0.946868000 -1.160646000 1.663968000 -0.809322000 0.025402000 -0.586813000 0.001592000
1403715377.952142954 0.945973000 -1.157739000 1.663482000 -0.809278000 0.025436000 -0.586873000 0.001731000
1403715377.957143068 0.944978000 -1.154847000 1.663019000 -0.809271000 0.025453000 -0.586880000 0.001838000
1403715377.962142944 0.943970000 -1.151962000 1.662560000 -0.809220000 0.025481000 -0.586949000 0.001935000
1403715377.967143297 0.942960000 -1.149081000 1.662107000 -0.809181000 0.025535000 -0.587001000 0.001993000
1403715377.972142935 0.941956000 -1.146195000 1.661658000 -0.809140000 0.025608000 -0.587054000 0.002061000
1403715377.977143049 0.940951000 -1.143295000 1.661200000 -0.809120000 0.025724000 -0.587076000 0.002183000
1403715377.982143164 0.939938000 -1.140377000 1.660727000 -0.809094000 0.025814000 -0.587107000 0.002399000
1403715377.987143040 0.938919000 -1.137445000 1.660253000 -0.809081000 0.025908000 -0.587120000 0.002677000
1403715377.992142916 0.937892000 -1.134512000 1.659783000 -0.809070000 0.026014000 -0.587128000 0.002946000
1403715377.997143030 0.936853000 -1.131586000 1.659308000 -0.809099000 0.026174000 -0.587081000 0.003211000
1403715378.002143145 0.935803000 -1.128668000 1.658827000 -0.809139000 0.026370000 -0.587015000 0.003441000
1403715378.007143021 0.934872000 -1.125726000 1.658319000 -0.809140000 0.026604000 -0.587001000 0.003727000
1403715378.012142897 0.933832000 -1.122795000 1.657843000 -0.809189000 0.026798000 -0.586924000 0.003987000
1403715378.017143011 0.932794000 -1.119848000 1.657376000 -0.809186000 0.026968000 -0.586917000 0.004285000
1403715378.022143126 0.931754000 -1.116893000 1.656911000 -0.809190000 0.027085000 -0.586905000 0.004573000
1403715378.027143002 0.930711000 -1.113937000 1.656443000 -0.809144000 0.027187000 -0.586961000 0.004861000
1403715378.032143116 0.929664000 -1.110986000 1.655978000 -0.809101000 0.027318000 -0.587013000 0.005126000
1403715378.037143230 0.928605000 -1.108042000 1.655518000 -0.809034000 0.027473000 -0.587096000 0.005371000
1403715378.042143345 0.927531000 -1.105098000 1.655063000 -0.808957000 0.027683000 -0.587190000 0.005623000
1403715378.047142982 0.926445000 -1.102147000 1.654609000 -0.808887000 0.027900000 -0.587272000 0.005919000
1403715378.052143097 0.925455000 -1.099163000 1.654130000 -0.808767000 0.028117000 -0.587422000 0.006328000
1403715378.057143211 0.924373000 -1.096188000 1.653662000 -0.808708000 0.028295000 -0.587491000 0.006719000
1403715378.062143087 0.923286000 -1.093213000 1.653186000 -0.808658000 0.028464000 -0.587547000 0.007117000
1403715378.067142963 0.922190000 -1.090241000 1.652703000 -0.808650000 0.028626000 -0.587546000 0.007470000
1403715378.072143078 0.921078000 -1.087275000 1.652205000 -0.808668000 0.028781000 -0.587509000 0.007804000
1403715378.077143192 0.919949000 -1.084315000 1.651689000 -0.808722000 0.028933000 -0.587424000 0.008118000
1403715378.082143068 0.918808000 -1.081352000 1.651167000 -0.808770000 0.029068000 -0.587347000 0.008417000
1403715378.087142944 0.917659000 -1.078386000 1.650645000 -0.808855000 0.029207000 -0.587218000 0.008728000
1403715378.092143297 0.916506000 -1.075417000 1.650132000 -0.808853000 0.029359000 -0.587209000 0.009028000
1403715378.097143173 0.915352000 -1.072448000 1.649633000 -0.808787000 0.029519000 -0.587288000 0.009296000
1403715378.102143049 0.914295000 -1.069459000 1.649136000 -0.808662000 0.029673000 -0.587447000 0.009566000
1403715378.107142925 0.913148000 -1.066487000 1.648666000 -0.808499000 0.029818000 -0.587661000 0.009807000
1403715378.112143278 0.911995000 -1.063513000 1.648198000 -0.808348000 0.029945000 -0.587857000 0.010055000
1403715378.117143154 0.910837000 -1.060533000 1.647727000 -0.808184000 0.030074000 -0.588071000 0.010345000
1403715378.122143030 0.909664000 -1.057549000 1.647252000 -0.808056000 0.030200000 -0.588235000 0.010653000
1403715378.127142906 0.908479000 -1.054568000 1.646769000 -0.807932000 0.030336000 -0.588392000 0.010997000
1403715378.132143259 0.907291000 -1.051592000 1.646273000 -0.807853000 0.030517000 -0.588485000 0.011353000
1403715378.137142897 0.906092000 -1.048624000 1.645765000 -0.807796000 0.030656000 -0.588550000 0.011661000
1403715378.142143011 0.904881000 -1.045659000 1.645245000 -0.807750000 0.030841000 -0.588597000 0.012015000
1403715378.147142887 0.903660000 -1.042693000 1.644726000 -0.807749000 0.031004000 -0.588583000 0.012348000
1403715378.152143240 0.902538000 -1.039705000 1.644192000 -0.807720000 0.031158000 -0.588606000 0.012713000
1403715378.157143116 0.901325000 -1.036738000 1.643673000 -0.807768000 0.031294000 -0.588526000 0.013026000
1403715378.162142992 0.900104000 -1.033778000 1.643152000 -0.807796000 0.031432000 -0.588473000 0.013321000
1403715378.167143345 0.898876000 -1.030832000 1.642627000 -0.807841000 0.031618000 -0.588394000 0.013611000
1403715378.172143221 0.897645000 -1.027898000 1.642098000 -0.807860000 0.031855000 -0.588349000 0.013921000
1403715378.177143097 0.896405000 -1.024969000 1.641575000 -0.807856000 0.032121000 -0.588331000 0.014249000
1403715378.182142973 0.895156000 -1.022040000 1.641072000 -0.807794000 0.032357000 -0.588395000 0.014607000
1403715378.187143326 0.893905000 -1.019107000 1.640595000 -0.807687000 0.032560000 -0.588522000 0.015014000
1403715378.192142963 0.892650000 -1.016173000 1.640139000 -0.807572000 0.032663000 -0.588663000 0.015387000
1403715378.197143078 0.891391000 -1.013246000 1.639683000 -0.807388000 0.032774000 -0.588900000 0.015767000
1403715378.202142954 0.890129000 -1.010335000 1.639221000 -0.807242000 0.032930000 -0.589083000 0.016087000
1403715378.207143307 0.888988000 -1.007409000 1.638721000 -0.807085000 0.033152000 -0.589276000 0.016409000
1403715378.212142944 0.887729000 -1.004515000 1.638213000 -0.807072000 0.033377000 -0.589272000 0.016690000
1403715378.217143059 0.886460000 -1.001619000 1.637683000 -0.807102000 0.033578000 -0.589211000 0.017017000
1403715378.222143173 0.885178000 -0.998716000 1.637135000 -0.807203000 0.033734000 -0.589053000 0.017375000
1403715378.227143288 0.883887000 -0.995809000 1.636582000 -0.807332000 0.033827000 -0.588861000 0.017732000
1403715378.232142925 0.882586000 -0.992910000 1.636034000 -0.807473000 0.033912000 -0.588653000 0.018072000
1403715378.237143040 0.881279000 -0.990029000 1.635493000 -0.807612000 0.034015000 -0.588446000 0.018368000
1403715378.242143154 0.879974000 -0.987168000 1.634973000 -0.807739000 0.034204000 -0.588252000 0.018659000
1403715378.247143030 0.878661000 -0.984317000 1.634476000 -0.807877000 0.034416000 -0.588042000 0.018908000
1403715378.252142906 0.877447000 -0.981437000 1.633966000 -0.807934000 0.034637000 -0.587940000 0.019229000
1403715378.257143021 0.876146000 -0.978578000 1.633458000 -0.808025000 0.034816000 -0.587794000 0.019535000
1403715378.262143135 0.874848000 -0.975717000 1.632934000 -0.808091000 0.034957000 -0.587684000 0.019872000
1403715378.267143011 0.873551000 -0.972859000 1.632398000 -0.808174000 0.035098000 -0.587549000 0.020238000
1403715378.272142887 0.872240000 -0.970012000 1.631859000 -0.808250000 0.035268000 -0.587421000 0.020606000
1403715378.277143240 0.870914000 -0.967179000 1.631323000 -0.808330000 0.035509000 -0.587284000 0.020980000
1403715378.282143354 0.869581000 -0.964355000 1.630797000 -0.808413000 0.035785000 -0.587140000 0.021350000
1403715378.287142992 0.868243000 -0.961539000 1.630280000 -0.808502000 0.036085000 -0.586984000 0.021749000
1403715378.292143106 0.866891000 -0.958729000 1.629747000 -0.808595000 0.036342000 -0.586826000 0.022159000
1403715378.297143221 0.865531000 -0.955926000 1.629193000 -0.808702000 0.036543000 -0.586651000 0.022554000
1403715378.302143097 0.864280000 -0.953099000 1.628618000 -0.808849000 0.036702000 -0.586423000 0.022913000
1403715378.307142973 0.862942000 -0.950311000 1.628040000 -0.809062000 0.036828000 -0.586109000 0.023207000
1403715378.312143087 0.861595000 -0.947542000 1.627447000 -0.809323000 0.036982000 -0.585728000 0.023492000
1403715378.317143202 0.860242000 -0.944784000 1.626851000 -0.809588000 0.037154000 -0.585340000 0.023785000
1403715378.322143078 0.858881000 -0.942037000 1.626263000 -0.809861000 0.037380000 -0.584933000 0.024137000
1403715378.327142954 0.857511000 -0.939301000 1.625679000 -0.810097000 0.037612000 -0.584576000 0.024503000
1403715378.332143307 0.856139000 -0.936575000 1.625098000 -0.810300000 0.037851000 -0.584264000 0.024873000
1403715378.337143183 0.854772000 -0.933855000 1.624524000 -0.810476000 0.038038000 -0.583993000 0.025224000
1403715378.342143059 0.853404000 -0.931143000 1.623960000 -0.810625000 0.038199000 -0.583762000 0.025562000
1403715378.347142935 0.852026000 -0.928446000 1.623404000 -0.810765000 0.038306000 -0.583549000 0.025822000
1403715378.352143288 0.850753000 -0.925731000 1.622842000 -0.810863000 0.038434000 -0.583389000 0.026079000
1403715378.357143164 0.849385000 -0.923056000 1.622285000 -0.811056000 0.038583000 -0.583103000 0.026294000
1403715378.362143040 0.848001000 -0.920390000 1.621725000 -0.811304000 0.038709000 -0.582740000 0.026493000
1403715378.367142916 0.846606000 -0.917734000 1.621155000 -0.811600000 0.038823000 -0.582310000 0.026713000
1403715378.372143269 0.845208000 -0.915084000 1.620579000 -0.811950000 0.038897000 -0.581809000 0.026903000
1403715378.377142906 0.843799000 -0.912446000 1.619995000 -0.812332000 0.038969000 -0.581263000 0.027076000
1403715378.382143021 0.842388000 -0.909823000 1.619412000 -0.812682000 0.039033000 -0.580762000 0.027221000
1403715378.387142897 0.840973000 -0.907221000 1.618846000 -0.813027000 0.039124000 -0.580268000 0.027347000
1403715378.392143250 0.839549000 -0.904640000 1.618289000 -0.813302000 0.039232000 -0.579871000 0.027460000
1403715378.397142887 0.838128000 -0.902067000 1.617748000 -0.813533000 0.039338000 -0.579533000 0.027570000
1403715378.402143002 0.836823000 -0.899460000 1.617223000 -0.813681000 0.039393000 -0.579314000 0.027700000
1403715378.407143354 0.835417000 -0.896890000 1.616710000 -0.813791000 0.039403000 -0.579152000 0.027839000
1403715378.412143230 0.834007000 -0.894338000 1.616202000 -0.813952000 0.039384000 -0.578922000 0.027931000
1403715378.417143106 0.832599000 -0.891808000 1.615700000 -0.814116000 0.039353000 -0.578693000 0.027941000
1403715378.422142982 0.831192000 -0.889302000 1.615200000 -0.814322000 0.039312000 -0.578410000 0.027856000
1403715378.427143335 0.829783000 -0.886817000 1.614699000 -0.814526000 0.039288000 -0.578131000 0.027737000
1403715378.432142973 0.828369000 -0.884346000 1.614195000 -0.814771000 0.039271000 -0.577794000 0.027592000
1403715378.437143087 0.826948000 -0.881883000 1.613691000 -0.815001000 0.039252000 -0.577475000 0.027487000
1403715378.442142963 0.825522000 -0.879427000 1.613189000 -0.815224000 0.039242000 -0.577165000 0.027427000
1403715378.447143316 0.824096000 -0.876976000 1.612691000 -0.815433000 0.039214000 -0.576873000 0.027377000
1403715378.452142954 0.822675000 -0.874533000 1.612192000 -0.815620000 0.039176000 -0.576615000 0.027314000
1403715378.457143068 0.821399000 -0.872051000 1.611695000 -0.815811000 0.039077000 -0.576357000 0.027175000
1403715378.462142944 0.819999000 -0.869619000 1.611216000 -0.815939000 0.038940000 -0.576191000 0.027026000
1403715378.467143297 0.818595000 -0.867199000 1.610746000 -0.816160000 0.038768000 -0.575901000 0.026821000
1403715378.472142935 0.817192000 -0.864793000 1.610276000 -0.816375000 0.038598000 -0.575616000 0.026619000
1403715378.477143049 0.815788000 -0.862402000 1.609805000 -0.816601000 0.038460000 -0.575315000 0.026404000
1403715378.482143164 0.814379000 -0.860030000 1.609345000 -0.816846000 0.038340000 -0.574986000 0.026165000
